name	latitude_deg	longitude_deg
Nascimento II Airport	-24.07472229	-48.22472382
Fazenda VitÃ_ria Airport	-14.96500015	-54.05083466
Fazenda SÃ£o Francisco do ItaquerÃª Airport	-21.75970078	-48.58610153
Fazenda Marambaia Heliport	-22.44750023	-43.12833405
Birmann 21 Heliport	-23.56583214	-46.70083237
SÃ£o Manuel Airport	-22.69580078	-48.57659912
EdifÃ_cio Banespa - Patriarca Heliport	-23.54638863	-46.63666534
Banco Santander Heliport	-23.6511116	-46.7136116
Samambaia Heliport	-22.46249962	-43.1305542
Ministro Nelson Hungria Heliport	-22.90638924	-43.17305756
Aldeia Nacepoti Airport	-9.503889	-54.011944
Aldeia Piaracu Airport	-10.788333	-53.071667
Aeroclube Airport	-22.74530029	-43.46030045
Fazenda Alto do Piriqui Airport	-17.84499931	-54.76889038
Lagoa da Floresta Airport	-5.488611111	-45.48861111
"Fazenda SÃ£o JosÃ© ""OB"" Airport"	-21.42519951	-46.75429916
Hospital do CoraÃ§Ã£o Heliport	-23.57305527	-46.64305496
Fazenda Vida Airport	-5.84	-45.54194444
Fazenda SibÃ©ria Airport	-5.722222222	-45.79138889
Serrambi Heliport	-8.549721718	-35.00722122
PenÃ_nsula Heliport	-23.99694443	-46.20305634
Cimed Heliport	-22.2658329	-45.94138718
Centro Nacional de PÃ¡ra-quedismo Airport	-23.29805565	-47.69194412
Casas Bahia Heliport	-23.23749924	-46.86472321
Agropesp Airport	-12.441389	-56.406944
Hospital Montreal Heliport	-23.53689957	-45.77529907
Ã”nix Heliport	-23.55166626	-46.72166824
ESM/Sigma Pharma 2 Heliport	-22.8955555	-47.18999863
Fazenda Mosquito Airport	-20.7472229	-47.88972092
Issac Heliport	-23.90940094	-46.16719818
Attilio Tinelli Heliport	-23.59861183	-46.69388962
Ourinhos Airport	-22.96649933	-49.91329956
MozarlÃ¢ndia Airport	-14.77040005	-50.56409836
OurilÃ¢ndia do Norte Airport	-6.763100147	-51.04990005
Fazenda PixoxÃ_ Airport	-21.78111076	-47.88444519
Ambev Heliport	-23.21388817	-45.99861145
Aldeia Pontal Airport	-8.100833	-58.284444
Fazenda Portobello Airport	-22.92749977	-44.08000183
Pedreira Pau Pedra Heliport	-23.35027885	-46.42555618
Atena Airport	-22.15278	-51.02861
Pindamonhangaba Airport	-22.94361115	-45.43138885
Pirelli Eden Heliport	-23.41277885	-47.42555618
Portoferreir Han Airport	-21.87420082	-47.47389984
Fazenda Progresso Airport	-21.05444336	-51.40611267
Porto do Sol Hotel Heliport	-23.53861046	-46.65277863
Panco VII Heliport	-23.53	-46.49
Panco I Heliport	-23.52777863	-46.4944458
Sofitel SÃ£o Paulo Heliport	-23.59277725	-46.64972305
PalÃ¡cio dos Bandeirantes Heliport	-23.60055542	-46.71305466
PenÃ¡polis Airport	-21.40999985	-50.03359985
Plaza CentenÃ¡rio Heliport	-23.60527802	-46.86000061
Fazenda Fortaleza Airport	-23.29299927	-48.81439972
Pirelli S/A Heliport	-22.94277763	-47.14972305
Pedreira Sargon Heliport	-23.35638809	-46.27999878
Parque Paulista Heliport	-23.5597229	-46.65888977
PaquetÃ¡ Heliport	-22.76722145	-43.11305618
Presidente Venceslau Airport	-21.8932991	-51.88439941
Piracicaba Airport	-22.71150017	-47.61819839
Pirassununga Airport	-22.02638817	-47.41944504
Centro Empresarial NaÃ§Ãµes Unidas - Torre Oeste Heliport	-23.60972214	-46.69722366
EdifÃ_cio Berrini 500 Heliport	-23.60083389	-46.69166565
Quarto Comar Heliport	-23.56388855	-46.61249924
Hospital Copa D`OR Heliport	-22.96527863	-43.19666672
Fazenda Carambola Airport	-22.56944466	-55.63611221
Ita Heliport	-23.7	-46.83
Fazenda Nova Floresta Airport	-21.89888954	-51.18638992
Fazenda da Ilha Airport	-24.64999962	-50.36249924
Fazenda Quilombo Heliport	-23.07222176	-47.09083176
Disco Heliport	-22.98472214	-43.23611069
Fazenda Cerro Azul Airport	-21.18861	-55.7344
Helicentro RibeirÃ£o Preto Heliport	-21.21027756	-47.77000046
Fazenda TangarÃ¡ Airport	-20.89861107	-55.70999908
Fazenda SÃ£o Quirino Heliport	-22.91722107	-46.84555435
Parque Cultural Paulista Heliport	-23.57166672	-46.64500046
Companhia AgrÃ_cola de QuatÃ¡ Airport	-22.28610039	-50.63890076
Berrini Heliport	-23.60111046	-46.69166565
Office Tower Itaim Heliport	-23.58111191	-46.67889023
Fazenda Santa FÃ© Airport	-16.13999939	-58.51499939
Fazenda CriciÃºma Airport	-13.41	-55.233611
Fazenda EsperanÃ§a Airport	-23.867778	-48.805278
Shopping Center Iguatemi Heliport	-22.8908329	-47.02972031
Fazenda EspinhaÃ§o II Airport	-15.39722157	-52.07472229
Fazenda das Represas Airport	-23.87560081	-48.05179977
Renaissance Hotel Heliport	-23.55888939	-46.66166687
Fazenda Santana Airport	-22.18194389	-50.86583328
Adhemar Ribeiro Airport	-21.64249992	-47.4711113
Recreio Heliport	-23.00777817	-43.44694519
Fazenda Recanto Feliz Airport	-22.74611092	-44.05083466
Graciosa Heliport	-25.39166641	-49.1558342
Fazenda Chaparral Airport	-20.84444427	-54.5261116
Rio Sul Center Heliport	-22.95777893	-43.17722321
Prefeitura do Rio de Janeiro Heliport	-22.97027779	-43.20999908
Rio Claro Airport	-22.43110085	-47.56420135
Faria Lima Heliport	-23.5672226	-46.69277954
Zarzur Heliport	-23.56972122	-46.69972229
Agropastoril bom Pastor Airport	-16.46555519	-54.71194458
Dr. Rudolf Imanuel Schneider Heliport	-16.44055557	-39.08333206
AvarÃ©-Arandu Airport	-23.09250069	-48.98740005
Resende Airport	-22.47850037	-44.4803009
Fazenda Caramuru Airport	-21.69388962	-50.93611145
VR Heliport	-23.59444427	-46.70694351
Fazenda Pirapitinga Airport	-18.7775	-49.231667
Fazenda Palmeiras Airport	-17.96694374	-57.03305435
Fazenda SÃ£o Paulo Airport	-22.95277786	-54.84527969
Fazenda MarabÃ¡ Airport	-21.68722153	-57.35805511
Fazenda SÃ£o SebastiÃ£o Airport	-19.99583244	-47.52388763
SÃ£o Carlos Airport	-21.87540054	-47.90370178
SÃ_tio Santa Helena Airport	-21.47333336	-50.61555481
Shering Plough Heliport	-22.96277809	-43.37250137
Fazenda Nossa Senhora da ConceiÃ§Ã£o Heliport	-22.75250053	-48.52111053
Fazenda SangrilÃ¡ Airport	-22.29555511	-49.21222305
SESI - FIESP Heliport	-23.56333351	-46.65416718
Fazenda SÃ£o JoÃ£o Airport	-20.74559975	-47.93360138
Saquarema Airport	-22.92972183	-42.50694275
Hospital SÃ_rio LibanÃªs Heliport	-23.55722237	-46.65444565
Fazenda Nossa Senhora da ConceiÃ§Ã£o Airport	-22.76472282	-48.54249954
SÃ£o Luiz Heliport	-23.59055519	-46.6866684
Fazenda SÃ£o Geraldo Airport	-22.00388908	-51.81111145
Usina Santa Rita Airport	-21.72361183	-47.65694427
SubestaÃ§Ã£o SÃ£o Roque Heliport	-23.6586113	-47.10277939
Fazenda Santa Terezinha da Barra Airport	-21.88194466	-47.7761116
Pirelli SumarÃ© Heliport	-22.80055618	-47.1922226
Fazenda Santa CÃ¢ndida Airport	-21.32777786	-48.17111206
Panco III Heliport	-22.7133007	-43.69250107
Banco Safra Heliport	-23.55833244	-46.65972137
TatuÃ_ Heliport	-23.33194351	-47.88000107
Atibaia Airport	-23.1277771	-46.57472229
Edel Trade Center Heliport	-23.60277748	-46.66083145
Fazenda Tapijara Airport	-23.21999931	-49.07590103
TatuÃ_ Airport	-23.33189964	-47.87829971
EdifÃ_cio Atrium IV Heliport	-23.59277725	-46.68583298
Dimep Heliport	-23.14749908	-48.4952774
Tupi Paulista Airport	-21.39305687	-51.5988884
EdifÃ_cio Atrium V Heliport	-23.59583282	-46.68444443
Parati Airport	-23.22439957	-44.72029877
Telesp Heliport	-23.52083206	-46.67805481
Crystal Tower Heliport	-23.49250031	-46.85305786
Usina AÃ§ucareira Santo AntÃ´nio Airport	-21.12194443	-47.95222092
Fazenda Cataco Airport	-21.2635994	-49.79309845
TupÃ£ Airport	-21.88909912	-50.50510025
Fazenda Santa Thereza Airport	-18.23277855	-51.20222092
Fazenda Bandeirantes Airport	-20.88333321	-57.41777802
Fazenda Planalto Airport	-20.3413887	-54.41583252
Fazenda Barra do Traitu Airport	-21.24694443	-50.49027634
Itausa Heliport	-23.63638889	-46.64194444
Tivoli Center Heliport	-23.62809944	-46.73609924
Fazenda SÃ£o JoÃ£o Airport	-20.32611084	-55.10055542
Fazenda SÃ£o JosÃ© Airport	-20.5419445	-51.35749817
Usina SÃ£o Martinho Airport	-21.33979988	-48.11489868
Fazenda Santa JÃºlia Airport	-20.11916733	-57.11194229
Agrorural Sol Nascente Airport	-3.508610964	-56.31583405
Ubatuba Airport	-23.44109917	-45.07559967
Usina Santa AdÃ©lia Airport	-21.33230019	-48.31620026
Fazenda Figueira Airport	-21.51194382	-50.12111282
Fazenda Touro Peru Airport	-21.080556	-57.497222
Usina Sao Geraldo Airport	-21.13080025	-48.06639862
Fazenda SumarÃ© Airport	-21.54249954	-53.34305573
Centro EmpresariaL Iudice Heliport	-23.5130558	-46.69444275
Milennium Heliport	-23.58416748	-46.6827774
Fazenda Xaimite Airport	-14.09666729	-52.90194321
Usina Santa Lydia Airport	-21.20166779	-47.92055511
Uniban Heliport	-23.50638962	-46.5969429
Itaperuna Airport	-21.21929932	-41.87590027
Alagoinhas Airport	-12.17510033	-38.38019943
Unibanco Patriarca Heliport	-23.54805565	-46.63611221
ParaguaÃ§u Paulista Airport	-22.42690086	-50.60689926
IberÃ¡ Airport	-25.05194473	-50.19083405
Mayrowy Airport	-7.956110954	-57.83889008
Hotel TransamÃ©rica Heliport	-23.65083313	-46.72277832
Usina CalifÃ_rnia Airport	-21.91111	-50.86833
Fazenda SertÃ£ozinho Heliport	-21.64189911	-46.34220123
Havan Heliport	-27.10694444	-48.9075
Rio Alpha Heliport	-22.91722	-43.18139
Usina SÃ£o Luiz Airport	-22.94833374	-49.76610947
Fazenda Campo VitÃ_ria Airport	-21.83222198	-46.95555496
INA Brasil Heliport	-23.43777847	-47.4141655
Cometa Vila Maria Heliport	-23.51722145	-46.57916667
Vila Real Heliport	-22.40916634	-43.14805603
Vera Cruz Airport	-22.23019981	-49.81719971
Votuporanga Airport	-20.46319962	-50.00450134
Fazenda Vale Eldorado Airport	-23.00416756	-46.63472366
Comandante GastÃ£o Airport	-14.65	-57.5
Fazenda Santa Marta Airport	-8.7225	-50.455
ViaÃ§Ã£o Cometa MÃ_oca Heliport	-23.56083298	-46.60499954
ValenÃ§a Airport	-22.24277878	-43.7136116
Bradesco - Vila Matilde Heliport	-23.5447216	-46.51666641
Fazenda SantÃ_ssima Trindade Airport	-23.286944	-54.841111
Varam Heliport	-23.56749916	-46.65555573
Fazenda BaÃ_a das Conchas Airport	-21.19	-57.64
Hospital Dr.OsÃ_ris Florindo Coelho Heliport	-23.537778	-46.358056
Fazenda Vassoural Airport	-21.07279968	-48.03419876
Helbor Tower Heliport	-23.52277756	-46.19555664
Aldeia Kremoro Airport	-7.209722042	-52.90527725
Cragea-Suzano Heliport	-23.641944	-46.322222
Volkswagem do Brasil - FÃ¡brica III Heliport	-23.06055641	-45.63388824
EstÃ¢ncia Flamboyants Heliport	-21.866944	-47.628333
Le Canton Heliport	-22.385556	-42.853333
Life Hotel Heliport	-25.42472267	-49.26916885
Aerogalo Heliport	-23.04111099	-44.19472122
Cyk Heliport	-23.56611061	-46.65166855
Aldeia BaÃº Airport	-7.36027813	-54.82972336
Fazenda CalifÃ_rnia Airport	-20.43083382	-48.60499954
Usina SÃ£o Carlos Airport	-21.28416634	-48.16277695
Panco 9 Heliport	-22.86111069	-43.34222031
Fazenda Itapiranga Airport	-22.06305695	-51.92472076
Fazenda Avanhandava Airport	-21.18860054	-49.93610001
Fazenda Lagoa do Cavalo Airport	-8.17	-35.63
Aldeia Kubenkroke Airport	-8.725277901	-53.39027786
Junqueira Airport	-20.00166702	-47.76750183
TrÃªs Marias Airport	-23.19166756	-47.07500076
Aldeia de Metuktire Airport	-10.06361103	-52.99666595
Fazenda Barreiro Grande Airport	-20.34749985	-48.77249908
PalÃ¡cio Boa Vista Heliport	-22.73583221	-45.60666656
Fazenda Primavera Airport	-21.07777786	-51.14444351
West Gate Heliport	-23.5027771	-46.84805679
World Trade Center Heliport	-23.60944366	-46.69666672
Fazenda AnahÃ_ Airport	-21.70833206	-57.74055481
Air Haco Heliport	-26.72583389	-49.06583405
Pista Sol Nascente Airport	-5.490832806	-57.21583176
Central Towers Paulista Heliport	-23.56472206	-46.64083481
Cristalina Airport	-16.79100037	-47.64519882
Cesp Heliport	-22.28777885	-49.0988884
IBM TutÃ_ia Heliport	-23.57250023	-46.65638733
ChÃ¡cara Serradinho Airport	-21.26479912	-48.35609818
Alto ParaÃ_so Airport	-14.12100029	-47.53089905
Tropical Ponta Negra Flat Heliport	-3.063889027	-60.10694504
Gandini Heliport	-23.25111008	-47.32527924
Fazenda Cajueiro Airport	-4.238611221	-48.4766655
Costa Rica Airport	-18.48667	-53.15333
Fazenda Santa Clara Heliport	-22.03777885	-42.33694458
da Praia Heliport	-22.77388954	-41.88999939
Fazenda Santa Maria da Mata Airport	-20.72750092	-50.97166824
Guararema Parque Hotel Heliport	-23.42388916	-46.02027893
Fazenda Flamboyant Airport	-20.90694427	-51.57555771
Fazenda Vaca Mocha Airport	-22.22555542	-57.15472031
Mar GÃ_rios Heliport	-23.59416771	-46.70583344
Fazenda Boa Vista Airport	-19.43555641	-55.06277847
Fazenda AraÃ§atuba Airport	-21.34333229	-51.25166702
Magazine Luiza Heliport	-23.11722183	-46.99222183
Fazenda Santa VitÃ_ria Heliport	-22.50944328	-44.7508316
AtlÃ¢ntida Ilhas Park Heliport	-29.78027725	-50.04582977
Granja Viana Heliport	-23.59000015	-46.81833267
Carmo Couri Heliport	-23.59666634	-46.68527985
Fazenda SÃ£o JosÃ© do Barreiro Airport	-23.78527832	-48.34000015
Amarras Heliport	-22.77472115	-41.90166855
Senna Heliport	-23.04027748	-44.19694519
Hotal Fazenda Dona Carolina Heliport	-22.94111061	-46.70083237
Fazenda IrmÃ£os Munaretto Airport	-13.10666656	-55.99305725
Companhia de Cimento RibeirÃ£o Grande Heliport	-24.1613884	-48.35027695
JosÃ© Roberto MagalhÃ£es Teixeira Heliport	-22.92916679	-47.08277893
Fazenda Buritiz Airport	-17.91749954	-45.40250015
JosÃ© Martins da Silva Airport	-22.22555542	-51.34805679
Tower 2000 Heliport	-22.89222145	-43.11805725
RM - Angra Heliport	-23.0233326	-44.29027939
Limeira Airport	-22.603889	-47.411944
Fazenda Esmeralda Airport	-22.58888817	-51.29888916
Hospital Santa Marcelina Heliport	-23.55416679	-46.46138763
Piracaia Heliport	-22.98611069	-46.33444214
Panco II Heliport	-23.59944344	-46.69944382
Aeroportobelo Airport	-27.173611	-48.631111
Secovi Heliport	-23.60333252	-46.64805603
Itapeva Airport	-23.94140053	-48.88180161
Campo Maior Airport	-4.854166985	-42.26055527
Lucent Heliport	-22.85027885	-47.0233345
Kuka Heliport	-23.56833267	-46.60139084
Fazenda Santa Maria Airport	-22.00555611	-49.41110992
ICS - GuarujÃ¡ Heliport	-23.98555565	-46.2844429
Flextronics Internacional Heliport	-23.42527771	-47.36194229
Fazenda Santa Helena Airport	-22.89039993	-45.49330139
Fazenda SÃ£o Marcos Airport	-23.92239952	-48.81829834
Fazenda Cruzeiro Airport	-21.41222191	-48.32860947
Fazenda Bananeira Airport	-20.57999992	-49.07970047
Fazenda Posses do Rio Grande Airport	-20.31083298	-48.97694397
Fazenda Anhumas Airport	-22.12249947	-52.19777679
Fazenda Gandu Airport	-22.47611046	-49.47000122
Fazenda Ipanema Airport	-20.81166649	-51.29416656
Fazenda Suri Airport	-14.815556	-53.133056
Zona da Mata Regional Airport	-21.5130558	-43.17305756
SÃ_tio SÃ£o JosÃ© Airport	-21.79777718	-48.54388809
Trosa Troslanda airfield	58.89861679	17.49847412
Stegeborg	58.43551254	16.60737991
BollnÃ_s	61.35620117	16.3288002
Norberg	60.10715729	15.95039964
Ã…re / Molanda	63.32832917	13.42572212
Alvesta SmÃ¥landa Airport	56.92582158	14.54229355
Staffanstorp BjÃ_llerup Field	55.65877822	13.26496124
Alba Elena Airport	-2.166670084	-79.28330231
Guabital Airport	-2.773390055	-79.70249939
Las Penas Airport	-2.947160006	-80.10070038
La Fabril Heliport	-0.99583298	-80.68861389
Posorja Heliport	-2.731667042	-80.24583435
Palobamba Heliport	-2.190278053	-80.02416992
Aviandina Heliport	-3.26305604	-79.96166992
San Carlos Costa Airport	-2.054719925	-79.43309784
San Rafael Airport	-2.18166995	-79.23670197
Vinces Airport	-1.596109986	-79.72609711
Km 60 Airport	-0.536666989	-79.36889648
Canal Uno Heliport	-2.165555954	-79.89694214
Babahoyo North Airport	-1.703353047	-79.53804779
San Carlos Airport	-2.166552067	-79.43370056
Quevedo North Airport	-0.999826014	-79.4153595
Loja Airport	-3.88142395	-79.23474884
Pepsicola Heliport	-2.119167089	-79.93527985
Celia Maria Airport	-3.279330015	-79.80090332
Banasur Airport	-3.340939999	-79.86380005
La Mina Airport	-3.20291996	-79.79820251
La Puntilla Airport	-2.442850113	-79.39890289
ChachoÃ¡n Airport	-1.212069988	-78.57460022
Arapicos Airport	-1.857620001	-77.94139862
Arajuno Airport	-1.235730052	-77.68540192
Ascazubi Airport	-0.083333299	-78.28333282
seattle airport	-75.44080353	-75.44080353
Ayangue Airport	-1.977777958	-80.73944092
Buena Fe Airport	-0.898137987	-79.4855423
Chone Airport	-0.695101023	-80.08860016
Hacienda Clementina Airport	-1.706269979	-79.37889862
Francisco De Orellana Airport	-0.462886006	-76.98680115
Coaque Airport	1.00E-06	-80.09999847
Curaray Airport	-1.378029943	-76.93920135
Mariscal Lamar Airport	-2.8894701	-78.98439789
Guale Airport	-1.616670012	-80.23329926
Seymour Airport	-0.453758001	-90.26589966
Simon Bolivar International Airport	-2.15741992	-79.88359833
Gualaquiza Airport	-3.423209906	-78.56700134
Cotachachi Airport	-0.302940011	-78.26830292
Atahualpa Airport	0.33841899	-78.13639832
General Villamil Airport	-0.942628026	-90.95300293
Isabel Maria Airport	-1.866670012	-79.73329926
Jipijapa Airport	-1	-80.66666412
Jama Airport	-0.201497003	-80.26540375
Km 192 Airport	0.184202999	-79.39199829
Limoncocha Airport	-0.40636301	-76.62380219
Hacienda La Julia Airport	-1.704380035	-79.5522995
Loma Larga Airport	-1.50158	-79.48090363
Cotopaxi International Airport	-0.906832993	-78.61579895
Jose Maria Velasco Ibarra Airport	-4.378230095	-79.94100189
Coronel E Carvajal Airport	-2.299170017	-78.1207962
General Manuel Serrano Airport	-3.268899918	-79.96160126
El Carmen Airport	-2.067009926	-76.97570038
Eloy Alfaro International Airport	-0.946078002	-80.67880249
Maragrosa Airport	-2.851099968	-79.8035965
Martinica Airport	-1.739719987	-79.62149811
Nueva Loja Airport	0.093056001	-76.86750031
Pedro Carbo Airport	-1.811593056	-80.23246002
Patuca Airport	-2.751719952	-78.26360321
Pedernales Airport	0.067619003	-80.05049896
Posorja Airport	-2.682029963	-80.27559662
Amable Calle Gutierrez Airport	-3.319669962	-79.76920319
Putumayo Airport	0.083333001	-75.90000153
Puna Airport	-2.73368001	-79.91529846
Reales Tamarindos Airport	-1.041650057	-80.47219849
Payo Airport	-2.309999943	-79.45999908
Los Perez Airport	-0.953722	-79.37519836
Quevedo Airport	-0.989400029	-79.46510315
Nuevo Aeropuerto Internacional Mariscal Sucre	-0.129166667	-78.3575
Mariscal Sucre International Airport	-0.141144007	-78.48819733
Chimborazo Airport	-1.653429985	-78.65609741
Coronel Artilleria Victor Larrea Airport	-3.435159922	-79.97779846
General Ulpiano Paez Airport	-2.20498991	-80.98889923
Sucua Airport	-2.48300004	-78.16699982
Santo Domingo de Los Colorados Airport	-0.248221993	-79.21440125
Rio Amazonas Airport	-1.505239964	-78.06269836
San CristÃ_bal Airport	-0.91020602	-89.61740112
Los Perales Airport	-0.608111024	-80.40270233
Taura Airport	-2.261039972	-79.68019867
Mayor Galo Torres Airport	-0.986766994	-77.81950378
Tenguel Airport	-2.998600006	-79.79470062
Taisha Airport	-2.381669998	-77.50279999
Tiputini Airport	-0.776111007	-75.52639771
Camilo Ponce Enriquez Airport	-3.995889902	-79.37190247
General Rivadeneira Airport	0.978519022	-79.62660217
Tarapoa Airport	-0.122956	-76.33779907
Teniente Coronel Luis a Mantilla Airport	0.809505999	-77.70809937
El Vergel Airport	-1.75	-78.6166687
Stanley Airport	-51.68569946	-57.77759933
Safia Airport	-9.593055556	148.6361111
Brani Naval Base Heliport	1.256718993	103.833046
Pulau Sudong Military Airstrip	1.205320001	103.7190018
Estancia Pai Quara Airport	-23.21999931	-55.95000076
Silvio Pettirossi International Airport	-25.23999977	-57.52000046
Juan De Ayolas Airport	-27.37000084	-56.84999847
Bella Vista Sur Airport	-27.052393	-55.578026
Teniente Col Carmelo Peralta Airport	-23.44000053	-57.43000031
EncarnaciÃ_n Airport	-27.29999924	-55.90999985
Guarani International Airport	-25.45999908	-54.84000015
Filadelfia Airport	-22.36000061	-60.04999924
Salto del Guaira Airport	-24.032269	-54.350829
ItaipÃº Airport	-25.40999985	-54.61999893
Dr. Luis Maria ArgaÃ±a International Airport	-22.04999924	-60.61999893
Villa Hayes Sarg Airport	-25.15999985	-57.56000137
Pozo Colorado Airport	-23.499127	-58.785914
Pelayo Prats Gill Airstrip	-22.555819	-61.613992
Carlos Miguel Gimenez Airport	-26.87999916	-58.31999969
